Wind speed;Power;Wind direction
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
1.6;0;230.5
2.4;0;59.799999
2.6;0;73.300003
1.8;0;74
1;0;97.900002
1.6;0;73.400002
1.1;0;93.5
1;0;72.200005
1.4;0;112.900002
1.2;0;102.700005
2.3;0;116.599998
1.4;0;65.200005
0.9;0;84.5
0.5;0;4.6
2.2;0;51.5
2.5;0;57.400002
1.6;0;47.5
1.4;0;28
2.4;0;101.200005
2.4;0;102.800003
2.5;0;110.800003
1.7;0;124.900002
2.5;0;67.400002
1.4;0;74.300003
1.6;0;53.900002
1.9;0;52.299999
0.8;0;146.900009
1.3;0;30.700001
2.1;0;115.300003
2.5;0;109.099998
1.5;0;111.800003
2;0;76.200005
1.9;0;107.099998
1.6;0;42.200001
2.7;0;44.5
1.6;0;47.700001
2.8;0;33.799999
1.8;0;72.200005
2.2;0;93.300003
2.2;0;34
2.2;0;52.200001
2.5;0;53.700001
2.3;0;87.400002
1.6;0;70.300003
2.4;0;36.100002
2.4;0;63.100002
1.6;0;120.400002
2.9;0;44.900002
2.2;0;56.900002
1.8;0;78.200005
3.4;0;65.5
2.5;0;70.400002
2.2;0;84.099998
1.8;0;33
2.3;0;63.5
3.3;0;63.299999
1.6;0;64.400002
2.8;0;84.800003
2.5;0;88
2.1;0;85.099998
3;0;98.900002
1.9;0;117.700005
1.5;0;126.099998
3.3;0;74.900002
1.8;0;52.799999
1.3;0;56.100002
1.3;0;64.800003
1.8;0;39.200001
2.6;0;84.300003
2.5;0;59.400002
1.7;0;52
1.1;0;52.5
1.1;0;74.200005
1.6;0;78.099998
2.2;0;47.799999
2.1;0;43.299999
1.9;0;7.6
2.1;0;116.099998
0.5;0;46.5
2.7;0;53.900002
2.8;0;117.300003
1.4;0;77.400002
1.4;0;58.299999
3.3;0;54.200001
1.7;0;68.300003
1.4;0;75.099998
2.4;0;64.200005
2.2;0;62.900002
2.6;0;50.900002
3.4;0;73.300003
2.7;0;92.800003
2.1;0;90.900002
1.2;0;151.199997
3.2;0;123.800003
1.9;0;59.5
1.8;0;40.700001
1.3;0;43.299999
1.8;0;43.299999
2.8;0;32.200001
4.1;0;41.200001
2.5;0;77.400002
2.1;0;124.5
2.8;0;67.200005
2.1;0;70.400002
2;0;118.400002
2.4;0;109
2.9;0;64.200005
1.2;0;102.599998
2.2;0;122.099998
2;0;100.099998
1.7;0;124.5
1.7;0;74.5
2;0;4.3
2.8;0;36.200001
2.5;0;52.600002
2.9;0;36.700001
1.9;0;37.299999
1.8;0;4
1.8;0;18.4
1.7;0;30.5
1.8;0;69.400002
2.2;0;33.700001
1.6;0;128.300003
2.2;0;78
1.7;0;99.099998
2.3;0;61.5
1.3;0;62.700001
2.1;0;38.200001
2;0;103.400002
3.6;0;120.200005
1.5;0;58.900002
4.3;0;30.700001
3.4;0;351
1.6;0;34
2.4;0;19.200001
3.5;0;29.1
2.3;0;147.600006
1.8;0;109.099998
2;0;57.400002
2.3;0;40.799999
2.8;0;41.700001
2;0;45.400002
2.6;0;25.5
1.6;0;38.200001
2.5;0;127.5
1.5;0;75.5
1.7;0;88.599998
1.8;0;54.700001
1.8;0;25.200001
2.1;0;13.1
3.7;0;23.700001
2.8;0;359.700012
2.3;0;38.200001
3;0;98.099998
2.9;0;16.700001
4.7;0;60.799999
2.1;0;354.800018
2.9;0;74.599998
1.8;0;87.099998
4.2;0;64.800003
2.9;0;111.300003
1.6;0;82
2.7;0;359.600006
2.9;0;5.1
2.8;0;57.299999
4.6;0;90
3.1;0;96.5
3.8;0;98.099998
2.2;0;89.200005
3;0;59.200001
3.2;0;58.5
3.6;0;111.599998
3.3;0;94.200005
3.2;0;113.800003
3.1;0;62.600002
4.1;0;83.900002
3.5;0;95.200005
2;0;60.299999
1.5;0;86.099998
4;0;72.900002
6.4;0;82.300003
4.8;0;72.400002
3.9;0;86.5
3.7;0;65.5
4.3;0;50.799999
3.9;0;56.299999
2.9;0;89.599998
2.4;0;31.800001
2.3;0;31.5
2;0;79.400002
3;0;41.700001
4.1;0;55.400002
2.9;0;78.700005
3.8;0;75.599998
3.4;0;80.300003
2.8;0;85
3;0;60.900002
2.6;0;80.900002
3.7;0;80.700005
3.9;0;107.599998
3.6;0;77.5
3.9;0;22.6
3;0;84.099998
3.1;0;36.5
3.7;0;30.4
3.6;0;62.200001
2.1;0;106.300003
4.8;0;85.099998
2.9;0;55.400002
4.4;0;65.200005
3.9;0;89.300003
3.1;0;102.099998
3.9;0;63.900002
4;0;48.5
5.2;0;51.5
3.4;0;117.300003
3.8;0;53.299999
4.2;0;50.5
4.9;0;40.799999
3.9;0;82.300003
3.6;0;94.599998
3.1;0;87.599998
3.8;0;97.599998
3.3;0;49.299999
3;0;91.800003
2.2;0;38.900002
1.9;0;14.8
5.8;0;49.900002
4.7;0;80.5
3.7;0;11.3
3.5;0;60.200001
3;0;73.700005
2.9;0;107.200005
2.9;0;84.800003
5;0;88.099998
3.7;0;38.200001
5.3;0;50.700001
4.4;0;50.900002
5.2;0;45.900002
3.3;0;63
4.5;0;73.599998
3.7;0;64
2.8;0;99.599998
3.5;0;79.800003
3.4;0;114.400002
3.2;0;109.099998
3;0;67.599998
4;0;26.1
4;0;26.1
4.1;0;50.799999
4.1;0;50.799999
4.1;0;50.799999
4.1;0;50.799999
3;0;105.300003
3;0;105.300003
3.2;0;71.400002
3.2;0;71.400002
3.6;0;142.699997
4;0;30.4
3.5;0;87.700005
4;0;57.600002
2.5;0;94.700005
3.4;0;121.099998
3.6;0;97.700005
4.2;0;49.100002
4.7;0;77.700005
2.5;0;24.800001
4.1;0;38.799999
4.2;0;38.5
3.6;0;24.1
4;0;33.299999
3.3;0;77.800003
3.4;0;61.100002
5.1;0;50.299999
5.1;0;50.299999
4;0;51.900002
4;0;51.900002
3.1;0;68.200005
3.1;0;68.200005
6.7;0;84
6.7;0;84
4.1;0;86.5
4;0;72.300003
3;0;57.700001
3.3;0;62.200001
5.4;0;30.6
5;0;35.400002
5.8;0;42.5
4.4;0;67.300003
3.1;0;44.600002
2.7;0;87.700005
2.8;0;70
2.5;0;95.099998
4.1;0;48.299999
5.3;0;20.4
5.2;0;54.299999
5.2;0;54.299999
4;0;43.799999
4;0;43.799999
6;0;33.799999
6;0;33.799999
3.4;0;42.600002
3.4;0;42.600002
4.6;0;86.300003
4.2;0;129.900009
1.6;0;335.399994
4.1;0;137
4.6;0;88.599998
3.6;0;89.900002
3.5;0;73.099998
6.2;0;45.600002
4.9;0;66.5
5;0;55.299999
3.7;0;39.900002
3.7;0;42.799999
2.8;0;69.300003
3.1;0;68.200005
4.7;0;82.300003
4.5;0;49.100002
3.8;0;79
3.2;0;74.900002
3.6;0;84.800003
5.5;0;46.5
4;0;48.5
3.6;0;53.700001
4.5;0;90.400002
4;0;74.300003
3.3;0;72.400002
3.1;0;70
2.5;0;41.900002
2.7;0;74.200005
3.9;0;68.099998
2.3;0;113
2.8;0;129.699997
5.6;0;48.700001
4.5;0;42.600002
4.6;0;51.900002
4;0;51.600002
3.9;0;32.299999
3.9;0;48.900002
3.4;0;59.799999
2.6;0;56.400002
1.3;0;11.3
2.8;0;29
2.4;0;52.5
3.8;0;66.900002
3.3;0;70.900002
4.6;0;66.400002
4.5;0;40.400002
4.6;0;64.900002
3.2;0;83.900002
2;0;42.400002
2.7;0;68.599998
2.8;0;76.700005
3.2;0;104.099998
2.2;0;111.800003
4.4;0;99.400002
3.7;0;123.300003
4.1;0;26.300001
5.6;0;72.099998
4.8;0;67.599998
5.5;0;71.300003
5.5;0;59.299999
3.6;0;52.700001
3.7;0;71.200005
2.7;0;97.5
2.9;0;99.599998
1.7;0;45.600002
2.4;0;36.299999
4.6;0;58
4.8;0;75.200005
4.7;0;82.5
3.5;0;82
5.6;0;83
2.8;0;86.099998
3;0;101.400002
2.9;0;40.600002
2.2;0;82.599998
5.6;0;49.5
4.5;0;54.5
3.3;0;110.5
2.4;0;94.599998
3.5;0;88.099998
3.6;0;100.599998
3.2;0;67.599998
4.5;0;49.400002
4.6;0;36.400002
7.6;0;40.400002
7.1;0;115.900002
5.1;0;113
5.5;0;118.5
3.6;0;120.599998
3.2;0;106.700005
3.5;0;130.600006
4.4;0;116.700005
4.8;0;86.099998
2.7;0;107.099998
2.4;0;97.700005
1.8;0;124
1.3;0;149.199997
2.6;0;157.600006
3.6;0;132.300003
2;0;70.5
2.8;0;68.099998
5.3;0;345.800018
3.9;0;26.4
5.6;0;64.599998
3.6;0;70.200005
5;0;67.900002
5.5;0;72.599998
3.7;0;71.900002
3.4;0;74.099998
2.6;0;64.200005
2.4;0;61
3.1;0;84.300003
3.7;0;96.300003
2.6;0;29.5
4.4;0;8.400001
3.6;0;12
1.6;0;77.300003
1.9;0;353.700012
4.7;0;350.899994
4;0;92.200005
3.9;0;90.300003
3.6;0;52.799999
5.2;0;70.300003
4.5;0;74.900002
4.4;0;65.400002
3.9;0;46.200001
3.6;0;72.900002
1.9;0;89.300003
2;0;92.900002
3;0;68.200005
3.6;0;52.600002
2.3;0;94.200005
2.8;0;41.900002
1.6;0;12.3
1.9;0;17.4
2.4;0;71.599998
3.4;0;40.299999
2.8;0;112.099998
2.9;0;42.900002
3.7;0;104.200005
3.6;0;100.900002
3.1;0;48.299999
2;0;36.799999
5.2;0;23.6
3.4;0;20.9
4.1;0;27.6
3.1;0;77.700005
6;0;4.6
4;0;12.5
3.3;0;17.700001
2.5;0;4.3
2.7;0;352.600006
4.7;0;46.400002
4.9;0;22.300001
4.6;0;60.700001
3.3;0;68.200005
3.4;0;100.400002
4.6;0;75.800003
3.3;0;76.200005
4.2;0;68.5
3.3;0;54.5
3.6;0;38.100002
2.6;0;22.5
3.2;0;45.5
3.9;0;50
2.3;0;45.5
3.7;0;70.200005
2.9;0;33.200001
2.5;0;29.1
2.9;0;80.5
1.9;0;66.700005
2.1;0;58
2.1;0;75.800003
3.6;0;14.1
4.2;0;11.3
4.6;0;355.100006
3.7;0;36.799999
2.1;0;27.4
6.6;0;6.1
4.1;0;28.4
1.9;0;48.400002
3.3;0;97.200005
2.4;0;30.800001
1.3;0;351
3.1;0;15.2
5.2;0;50.900002
4.2;0;37.900002
2.7;0;31.1
3;0;36.100002
2.7;0;7
3.6;0;13.6
3.1;0;76.5
2.9;0;81.200005
2.1;0;31.9
4.4;0;68.5
5.8;0;27.4
5;0;25.200001
5.5;0;60.600002
3.3;0;41.299999
2.9;0;81.700005
2.4;0;75.800003
3.7;0;37.299999
4.4;0;53.799999
4.9;0;17.6
5.1;0;33
5.7;0;12.2
3.7;0;71.400002
2.3;0;87.400002
4;0;85.200005
4.1;0;86.700005
4;0;60.600002
4.5;0;25.800001
2.5;0;69.900002
3.7;0;59.700001
3;0;79.300003
3.7;0;63.900002
2.7;0;89.400002
2.7;0;85.300003
2.9;0;85.800003
2;0;24.4
2.2;0;24.200001
2.2;0;34.200001
1.8;0;7.9
1.9;0;112.599998
3.7;0;32.299999
3.6;0;29.9
3.2;0;53.100002
2.4;0;21.200001
2.7;0;45
2.7;0;30.200001
2.7;0;61.600002
1.5;0;51.400002
3.6;0;48.5
3.2;0;4.1
3.4;0;35.700001
4;0;102.800003
4;0;78
4.5;0;90.400002
2.9;0;92
4;0;58.799999
3.5;0;51.600002
5.1;0;92.099998
4.1;0;70
4.7;0;43.200001
4.3;0;124.400002
3.9;0;80.5
3.5;0;52.700001
3.5;0;85.5
2.8;0;93.099998
3.2;0;77.599998
2.5;0;76.200005
2.2;0;44
3.5;0;43.400002
2.2;0;59.600002
2.8;0;51.600002
4;0;63
2.8;0;55.600002
6.6;0;18.1
4.4;0;65.900002
4.2;0;39.900002
4.3;0;31.4
3.2;0;55.200001
2.8;0;71.5
4.4;0;42.5
4.3;0;38.299999
2.7;0;81.700005
3.6;0;101.300003
4.5;0;101
3.5;0;105.900002
2.4;0;37.400002
3.8;0;83.900002
5.6;0;65.400002
2.9;0;37.900002
3.7;0;72.700005
3.3;0;86.200005
3.6;0;84
4.9;0;48.400002
3.3;0;70.200005
4;0;28.200001
3.1;0;72.900002
3;0;83.400002
4.6;0;22.4
5.9;0;49.600002
3.7;0;30.5
5.1;0;46.299999
3.5;0;28.800001
2.8;0;42.600002
2.7;0;31.1
2.3;0;21.6
2.4;0;39.799999
3.3;0;35
3.1;0;23.5
2.4;0;40.400002
4.5;0;36.5
1.8;0;30
2.5;0;54.400002
3.6;0;30.300001
3.2;0;45.100002
3.3;0;15.900001
2;0;33.200001
3.2;0;26
3.3;0;20.300001
3.3;0;56.799999
4;0;31.4
3.5;0;52.600002
1.9;0;51.299999
4;0;36.600002
4.1;0;20.200001
3.8;0;59.600002
3.6;0;28.300001
3;0;23.200001
2.8;0;83.800003
3.9;0;64.099998
3.7;0;24.5
2.7;0;70
3.8;0;73.200005
3.9;0;27.700001
3.4;0;26.200001
3.3;0;29.5
3.1;0;36.700001
4.5;0;40.100002
4;0;41.700001
3.9;0;359.200012
3.5;0;30.6
2.5;0;16.200001
5.2;0;8.199999999999999
3;0;83.800003
3;0;38.400002
3;0;27.200001
3.2;0;32.799999
2.7;0;49.200001
2.7;0;12.1
4.3;0;32
2.8;0;50.600002
3.8;0;59.799999
2.8;0;101.800003
3.1;0;58.299999
2.5;0;33.299999
2.4;0;50.600002
2.7;0;43.5
4.9;0;24.700001
3.3;0;94.200005
3.7;0;41.700001
2.5;0;64.400002
3.1;0;36.600002
3.1;0;42
2.1;0;70.700005
2.2;0;89.800003
3.1;0;67.700005
2.8;0;79.099998
3.5;0;28.300001
3.4;0;60.200001
3.7;0;22
3.6;0;47.400002
2.8;0;56.5
3.4;0;68.599998
2.9;0;16.4
2.6;0;66.900002
2.8;0;66.900002
2.3;0;48.700001
3.7;0;16.4
2.5;0;20.200001
2.2;0;70.800003
1.8;0;35.900002
3.3;0;37.799999
3;0;67.599998
2.1;0;62.100002
2.4;0;45.900002
2.1;0;25.4
2.3;0;67.5
2.5;0;79.200005
1.7;0;97.099998
2.4;0;61.299999
2.3;0;28.300001
3.6;0;20.6
2.2;0;79.800003
2.2;0;58.200001
2.5;0;46.900002
2.9;0;14.400001
2.6;0;28.4
1.9;0;39
2.3;0;41.600002
2.2;0;39.299999
2.3;0;60.799999
2.3;0;59.400002
1.3;0;22.700001
1.6;0;50.900002
2.7;0;21.6
2.7;0;50.100002
2.4;0;30.300001
2.7;0;52.5
1.6;0;69.400002
2.6;0;62.600002
1.7;0;44.600002
2.7;0;50.600002
2.5;0;21.200001
1.8;0;72
2.7;0;56.100002
3.2;0;36.700001
2.4;0;35.700001
2;0;50.299999
2.3;0;26.700001
1.9;0;62.100002
2.8;0;43.299999
2.4;0;55.200001
1.9;0;41.799999
2.4;0;34.400002
2;0;45.400002
2.2;0;18.9
2;0;49.600002
2.9;0;31.4
2.2;0;19.300001
2.2;0;48.700001
2;0;30.5
2;0;60.900002
2;0;34.799999
1.5;0;80.5
1.3;0;25.1
1.9;0;30.1
2.1;0;18.4
1.2;0;33.799999
1.2;0;50.299999
1.3;0;55.200001
1.6;0;29.6
2;0;54.400002
1.3;0;355
1.6;0;42.200001
2;0;31.9
1.3;0;18
1.6;0;39
1.6;0;11.8
1.5;0;35.100002
1.7;0;14.6
1.2;0;31.700001
1.1;0;69
0.9;0;42
1.3;0;28.300001
1.3;0;27.1
1.2;0;17
